PariticipantID,SessionIndex,SessionStart,SessionEnd,PracticeStart,PracticeEnd,MainStart,MainEnd,QuestionStart,QuestionEnd,TrialStatus,TrialIndex,TrialStart,TrialVisualizationStart,TrialVisualizationEnd,TrialAnswerStart,TrialAnswerEnd,TrialFeedbackStart,TrialEnd,TrialAnswer,TrialIntAccuracy,TrialSolution,TrialDataset,FactorStereo,FactorMotion,FactorPerspective,FactorShading,Dim,Step,BinIndex,BinLower,BinUpper,File
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,4,1552846051337,1552846052356,1552846064860,1552846065861,1552846075023,-999,1552846075074,80,90,0.9092,cifar10,yes,no,no,flat,3,6.33333,3,86.1667,92.5,cifar10-e0124-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,5,1552846075074,1552846076090,1552846094814,1552846095815,1552846106132,-999,1552846106183,79,69,0.6956,cifar10,yes,no,no,flat,3,6.33333,0,38.5,73.5,cifar10-e0008-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,6,1552846106183,1552846107199,1552846115605,1552846116617,1552846125264,-999,1552846125315,75,80,0.8072,cifar10,yes,no,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0053-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,7,1552846125315,1552846126335,1552846135552,1552846136553,1552846139483,-999,1552846139534,88,79,0.7948,cifar10,yes,no,no,flat,3,6.33333,1,73.5,79.8333,cifar10-e0040-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,8,1552846139534,1552846140551,1552846158827,1552846159831,1552846162596,-999,1552846162647,85,73,0.7326,cifar10,yes,no,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0022-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,9,1552846162647,1552846163663,1552846171211,1552846172215,1552846174341,-999,1552846174393,90,90,0.906,cifar10,yes,no,no,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0125-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,10,1552846174393,1552846175414,1552846186560,1552846187564,1552846191800,-999,1552846191851,82,74,0.745,cifar10,yes,no,no,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0017-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,11,1552846191851,1552846192873,1552846203574,1552846204579,1552846212269,-999,1552846212320,81,80,0.8032,cifar10,yes,no,no,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0015-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,12,1552846212320,1552846213342,1552846228411,1552846229412,1552846236814,-999,1552846236865,80,76,0.7668,cifar10,yes,no,no,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0012-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,13,1552846236865,1552846237886,1552846248046,1552846249048,1552846254528,-999,1552846254579,80,82,0.8276,cifar10,yes,no,no,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0073-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,14,1552846254579,1552846255601,1552846263362,1552846264363,1552846268355,-999,1552846268406,85,90,0.9038,cifar10,yes,no,no,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0122-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,15,1552846268406,1552846269427,1552846287762,1552846288764,1552846293894,-999,1552846293945,75,39,0.3978,cifar10,yes,no,no,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0001-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,16,1552846293945,1552846294961,1552846310316,1552846311321,1552846318017,-999,1552846318068,76,83,0.8384,cifar10,yes,no,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0045-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,17,1552846318068,1552846319084,1552846336105,1552846337109,1552846345382,-999,1552846345433,70,90,0.907,cifar10,yes,no,yes,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0150-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,18,1552846345433,1552846346449,1552846354220,1552846355223,1552846366140,-999,1552846366191,71,72,0.725,cifar10,yes,no,yes,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0022-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,19,1552846366191,1552846367207,1552846388149,1552846389153,1552846396493,-999,1552846396544,80,79,0.7932,cifar10,yes,no,yes,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0020-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,20,1552846396544,1552846397560,1552846404933,1552846405935,1552846414093,-999,1552846414144,81,76,0.7686,cifar10,yes,no,yes,flat,3,6.33333,1,73.5,79.8333,cifar10-e0051-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,21,1552846414144,1552846415164,1552846436286,1552846437287,1552846445989,-999,1552846446040,75,90,0.9002,cifar10,yes,no,yes,flat,3,6.33333,3,86.1667,92.5,cifar10-e0100-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,22,1552846446040,1552846447061,1552846457588,1552846458590,1552846465386,-999,1552846465436,70,67,0.6762,cifar10,yes,no,yes,flat,3,6.33333,0,38.5,73.5,cifar10-e0004-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,23,1552846465436,1552846466452,1552846478635,1552846479636,1552846483511,-999,1552846483562,79,81,0.8118,cifar10,yes,no,yes,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0021-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,24,1552846483562,1552846484578,1552846499026,1552846500037,1552846504824,-999,1552846504875,78,65,0.653,cifar10,yes,no,yes,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0007-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,25,1552846504875,1552846505891,1552846513319,1552846514321,1552846522550,-999,1552846522601,84,78,0.7888,cifar10,yes,no,yes,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0061-f0-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,26,1552846522601,1552846523617,1552846546082,1552846547084,1552846551204,-999,1552846551255,89,90,0.907,cifar10,yes,no,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0111-f1-5k-l-2-tsne.txt
P27,2,1552845635159,1552846585583,1552845635159,1552845937445,1552845938922,1552846585583,1552846599192,1552846777760,main,27,1552846551255,1552846552271,1552846565663,1552846566665,1552846585532,-999,1552846585583,76,81,0.8182,cifar10,yes,no,yes,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0049-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,practice,0,1552846922125,1552846923126,1552846940578,1552846941579,1552846949962,1552846949962,1552846952259,70,65,0.653,cifar10,no,yes,yes,flat,3,6.33333,0,38.5,73.5,cifar10-e0007-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,practice,1,1552846952259,1552846953260,1552846971146,1552846972147,1552846976785,1552846976785,1552846979204,82,90,0.901,cifar10,no,yes,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0105-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,practice,2,1552846979204,1552846980209,1552846995308,1552846996309,1552847000929,1552847000929,1552847003571,81,81,0.8108,cifar10,no,yes,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0037-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,practice,3,1552847003571,1552847004572,1552847016035,1552847017036,1552847022553,1552847022553,1552847024572,91,90,0.9028,cifar10,no,yes,no,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0110-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,practice,4,1552847024572,1552847025573,1552847037788,1552847038789,1552847044401,1552847044401,1552847046821,70,60,0.605,cifar10,no,yes,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0003-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,practice,5,1552847046821,1552847047822,1552847056570,1552847057571,1552847065873,1552847065873,1552847068123,70,84,0.8408,cifar10,no,yes,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0076-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,0,1552847075244,1552847076245,1552847093835,1552847094836,1552847100169,-999,1552847100220,83,89,0.8982,cifar10,no,yes,yes,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0083-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,1,1552847100220,1552847101221,1552847107597,1552847108598,1552847117801,-999,1552847117852,75,65,0.6528,cifar10,no,yes,yes,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0007-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,2,1552847117852,1552847118853,1552847129565,1552847130566,1552847135761,-999,1552847135812,75,76,0.7686,cifar10,no,yes,yes,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0051-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,3,1552847135812,1552847136813,1552847146247,1552847147248,1552847152409,-999,1552847152460,74,81,0.8192,cifar10,no,yes,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0027-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,4,1552847152460,1552847153461,1552847163819,1552847164820,1552847170089,-999,1552847170140,85,90,0.902,cifar10,no,yes,yes,flat,3,6.33333,3,86.1667,92.5,cifar10-e0096-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,5,1552847170140,1552847171141,1552847181626,1552847182627,1552847186457,-999,1552847186508,75,77,0.7794,cifar10,no,yes,yes,flat,3,6.33333,1,73.5,79.8333,cifar10-e0016-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,6,1552847186508,1552847187509,1552847192634,1552847193635,1552847200905,-999,1552847200956,70,59,0.5998,cifar10,no,yes,yes,flat,3,6.33333,0,38.5,73.5,cifar10-e0003-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,7,1552847200956,1552847201957,1552847228210,1552847229211,1552847233760,-999,1552847233811,70,80,0.8098,cifar10,no,yes,yes,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0038-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,8,1552847233811,1552847234812,1552847269132,1552847270133,1552847272441,-999,1552847272492,89,84,0.8444,cifar10,no,yes,yes,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0064-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,9,1552847272492,1552847273493,1552847279034,1552847280035,1552847282625,-999,1552847282676,89,90,0.9026,cifar10,no,yes,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0120-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,10,1552847282676,1552847283677,1552847287266,1552847288267,1552847290346,-999,1552847290397,86,74,0.7458,cifar10,no,yes,yes,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0018-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,11,1552847290397,1552847291398,1552847298475,1552847299476,1552847302289,-999,1552847302340,86,72,0.725,cifar10,no,yes,yes,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0022-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,12,1552847302340,1552847303341,1552847306434,1552847307435,1552847310880,-999,1552847310931,80,73,0.7398,cifar10,no,yes,no,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0018-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,13,1552847310931,1552847311932,1552847320387,1552847321388,1552847324936,-999,1552847324987,76,69,0.6956,cifar10,no,yes,no,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0008-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,14,1552847324987,1552847325988,1552847336570,1552847337571,1552847342129,-999,1552847342180,90,90,0.9018,cifar10,no,yes,no,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0108-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,15,1552847342180,1552847343181,1552847361211,1552847362212,1552847364113,-999,1552847364164,90,85,0.858,cifar10,no,yes,no,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0066-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,16,1552847364164,1552847365165,1552847375019,1552847376020,1552847380241,-999,1552847380292,85,80,0.808,cifar10,no,yes,no,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0019-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,17,1552847380292,1552847381293,1552847394966,1552847395967,1552847399169,-999,1552847399219,84,79,0.7952,cifar10,no,yes,no,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0061-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,18,1552847399219,1552847400224,1552847417236,1552847418237,1552847420465,-999,1552847420516,84,90,0.9054,cifar10,no,yes,no,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0147-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,19,1552847420516,1552847421517,1552847430981,1552847431982,1552847437128,-999,1552847437179,75,66,0.6614,cifar10,no,yes,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0004-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,20,1552847437179,1552847438180,1552847442162,1552847443163,1552847450561,-999,1552847450612,70,40,0.4054,cifar10,no,yes,no,flat,3,6.33333,0,38.5,73.5,cifar10-e0001-f0-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,21,1552847450612,1552847451613,1552847465530,1552847466531,1552847469561,-999,1552847469611,89,80,0.8018,cifar10,no,yes,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0059-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,22,1552847469611,1552847470612,1552847491538,1552847492539,1552847496057,-999,1552847496108,84,78,0.789,cifar10,no,yes,no,flat,3,6.33333,1,73.5,79.8333,cifar10-e0026-f1-5k-l-2-tsne.txt
P27,3,1552846914200,1552847523763,1552846914200,1552847068123,1552847072044,1552847523763,1552847525472,1552847893323,main,23,1552847496108,1552847497109,1552847516483,1552847517484,1552847523712,-999,1552847523763,86,90,0.903,cifar10,no,yes,no,flat,3,6.33333,3,86.1667,92.5,cifar10-e0110-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,practice,0,1552850045707,1552850046708,1552850058896,1552850059897,1552850077287,1552850077287,1552850081434,60,59,0.5998,cifar10,no,yes,no,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0003-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,practice,1,1552850081434,1552850082435,1552850096474,1552850097475,1552850104718,1552850104718,1552850106842,79,80,0.805,cifar10,no,yes,no,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0035-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,practice,2,1552850106842,1552850107843,1552850115488,1552850116489,1552850125079,1552850125079,1552850127401,89,83,0.834,cifar10,no,yes,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0050-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,practice,3,1552850127401,1552850128402,1552850139387,1552850140388,1552850147655,1552850147655,1552850150865,74,70,0.7044,cifar10,no,yes,yes,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0008-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,practice,4,1552850150865,1552850151866,1552850159073,1552850160074,1552850168222,1552850168222,1552850170281,90,91,0.9114,cifar10,no,yes,yes,flat,3,6.33333,3,86.1667,92.5,cifar10-e0146-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,practice,5,1552850170281,1552850171282,1552850181432,1552850182433,1552850193470,1552850193470,1552850195458,92,89,0.8984,cifar10,no,yes,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0108-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,0,1552850204105,1552850205106,1552850224416,1552850225417,1552850233511,-999,1552850233562,61,73,0.73,cifar10,no,yes,yes,flat,3,6.33333,0,38.5,73.5,cifar10-e0005-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,1,1552850233562,1552850234563,1552850248480,1552850249481,1552850255783,-999,1552850255834,75,80,0.808,cifar10,no,yes,yes,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0019-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,2,1552850255834,1552850256835,1552850270239,1552850271240,1552850278511,-999,1552850278562,58,74,0.7476,cifar10,no,yes,yes,flat,3,6.33333,1,73.5,79.8333,cifar10-e0009-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,3,1552850278562,1552850279563,1552850287128,1552850288129,1552850299767,-999,1552850299818,90,90,0.9058,cifar10,no,yes,yes,flat,3,6.33333,3,86.1667,92.5,cifar10-e0119-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,4,1552850299818,1552850300820,1552850311561,1552850312562,1552850319214,-999,1552850319265,70,75,0.751,cifar10,no,yes,yes,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0009-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,5,1552850319265,1552850320266,1552850329208,1552850330209,1552850338255,-999,1552850338306,55,60,0.6052,cifar10,no,yes,yes,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0002-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,6,1552850338306,1552850339307,1552850349745,1552850350746,1552850357982,-999,1552850358033,78,80,0.8084,cifar10,no,yes,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0057-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,7,1552850358033,1552850359034,1552850364882,1552850365883,1552850375151,-999,1552850375202,90,90,0.9002,cifar10,no,yes,yes,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0096-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,8,1552850375202,1552850376204,1552850400017,1552850401018,1552850409350,-999,1552850409401,79,79,0.7914,cifar10,no,yes,yes,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0080-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,9,1552850409401,1552850410402,1552850428801,1552850429802,1552850436935,-999,1552850436986,67,71,0.7162,cifar10,no,yes,yes,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0006-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,10,1552850436986,1552850437987,1552850441624,1552850442625,1552850449847,-999,1552850449897,90,89,0.8998,cifar10,no,yes,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0117-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,11,1552850449897,1552850450898,1552850460352,1552850461353,1552850468014,-999,1552850468065,87,81,0.8182,cifar10,no,yes,yes,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0049-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,12,1552850468065,1552850469066,1552850477616,1552850478617,1552850485391,-999,1552850485442,90,90,0.9056,cifar10,no,yes,no,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0127-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,13,1552850485442,1552850486443,1552850492664,1552850493665,1552850500518,-999,1552850500569,75,76,0.7686,cifar10,no,yes,no,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0051-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,14,1552850500569,1552850501577,1552850511553,1552850512554,1552850518846,-999,1552850518897,60,69,0.6956,cifar10,no,yes,no,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0008-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,15,1552850518897,1552850519898,1552850526024,1552850527025,1552850533630,-999,1552850533681,60,83,0.8338,cifar10,no,yes,no,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0039-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,16,1552850533681,1552850534683,1552850538348,1552850539349,1552850544350,-999,1552850544401,51,60,0.605,cifar10,no,yes,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0003-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,17,1552850544401,1552850545402,1552850554467,1552850555468,1552850561718,-999,1552850561769,65,80,0.8014,cifar10,no,yes,no,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0055-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,18,1552850561769,1552850562771,1552850572657,1552850573658,1552850583206,-999,1552850583257,88,90,0.907,cifar10,no,yes,no,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0111-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,19,1552850583257,1552850584258,1552850594898,1552850595899,1552850602686,-999,1552850602737,73,78,0.789,cifar10,no,yes,no,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0026-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,20,1552850602737,1552850603738,1552850616328,1552850617329,1552850624894,-999,1552850624945,70,72,0.725,cifar10,no,yes,no,flat,3,6.33333,0,38.5,73.5,cifar10-e0022-f1-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,21,1552850624945,1552850625946,1552850637600,1552850638601,1552850645567,-999,1552850645618,80,84,0.8428,cifar10,no,yes,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0063-f0-5k-l-2-tsne.txt
